historico;horas_voadas;aernova;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Goiânia/GO e Araçuaí/MG;01:24:00;PP-LCE - PÉGASUS 24;0116-2025;DTA;2025-09-04;BELO HORIZONTE;GOIANIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Goiânia/GO e Araçuaí/MG;01:24:00;PP-LCE - PÉGASUS 24;0116-2025;DTA;2025-09-04;BELO HORIZONTE;GOIANIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Goiânia/GO e Araçuaí/MG;01:24:00;PP-LCE - PÉGASUS 24;0116-2025;DTA;2025-09-04;BELO HORIZONTE;GOIANIA;Thales Almeida Pereira Fernandes;Secretário de Estado;Secretaria de Estado de Pecuária e Abastecimento
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:54:00;PP-LCE - PÉGASUS 24;0010-2025;DTA;2025-01-22;JUIZ DE FORA;GUAXUPE;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:54:00;PP-LCE - PÉGASUS 24;0010-2025;DTA;2025-01-22;JUIZ DE FORA;GUAXUPE;Filipe Natanael Correa Cardoso;Assessor de Redes Sociais;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:54:00;PP-LCE - PÉGASUS 24;0010-2025;DTA;2025-01-22;JUIZ DE FORA;GUAXUPE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:54:00;PP-LCE - PÉGASUS 24;0010-2025;DTA;2025-01-22;JUIZ DE FORA;GUAXUPE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:54:00;PP-LCE - PÉGASUS 24;0010-2025;DTA;2025-01-22;JUIZ DE FORA;GUAXUPE;Thales Almeida Pereira Fernandes;Secretário de Estado;Secretaria de Estado de Pecuária e Abastecimento
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ipatinga/MG;00:36:00;PP-LCE - PÉGASUS 24;0003-2025;DTA;2025-01-13;BELO HORIZONTE;IPATINGA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ipatinga/MG;00:36:00;PP-LCE - PÉGASUS 24;0003-2025;DTA;2025-01-13;BELO HORIZONTE;IPATINGA;Aline Gonçalves Ribeiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ipatinga/MG;00:36:00;PP-LCE - PÉGASUS 24;0003-2025;DTA;2025-01-13;BELO HORIZONTE;IPATINGA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ipatinga/MG;00:36:00;PP-LCE - PÉGASUS 24;0003-2025;DTA;2025-01-13;BELO HORIZONTE;IPATINGA;Gabriel Vargas de Souza;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ipatinga/MG;00:36:00;PP-LCE - PÉGASUS 24;0003-2025;DTA;2025-01-13;BELO HORIZONTE;IPATINGA;Rafael Martins de Souza;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ipatinga/MG;00:36:00;PP-LCE - PÉGASUS 24;0003-2025;DTA;2025-01-13;BELO HORIZONTE;IPATINGA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado de comitiva composta por Parlamentares (deputados) e Secretários de Governo de Minas Gerais para a cidade de Ipatinga/MG.;00:36:00;PP-LCE - PÉGASUS 24;0021-2025;DTA;2025-02-06;BELO HORIZONTE;IPATINGA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado de comitiva composta por Parlamentares (deputados) e Secretários de Governo de Minas Gerais para a cidade de Ipatinga/MG.;00:36:00;PP-LCE - PÉGASUS 24;0021-2025;DTA;2025-02-06;BELO HORIZONTE;IPATINGA;Pedro Bruno Barros de Souza;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade
Traslado de comitiva composta por Parlamentares (deputados) e Secretários de Governo de Minas Gerais para a cidade de Ipatinga/MG.;00:36:00;PP-LCE - PÉGASUS 24;0021-2025;DTA;2025-02-06;BELO HORIZONTE;IPATINGA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado de comitiva composta por Parlamentares (deputados) e Secretários de Governo de Minas Gerais para a cidade de Ipatinga/MG.;00:36:00;PP-LCE - PÉGASUS 24;0021-2025;DTA;2025-02-06;BELO HORIZONTE;IPATINGA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Ipatinga, Governador Valadares e Araxá/MG;00:42:00;PP-LCE - PÉGASUS 24;0174-2025;DTA;2025-11-13;BELO HORIZONTE;IPATINGA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Ipatinga, Governador Valadares e Araxá/MG;00:42:00;PP-LCE - PÉGASUS 24;0174-2025;DTA;2025-11-13;BELO HORIZONTE;IPATINGA;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Ipatinga, Governador Valadares e Araxá/MG;00:42:00;PP-LCE - PÉGASUS 24;0174-2025;DTA;2025-11-13;BELO HORIZONTE;IPATINGA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Ipatinga, Governador Valadares e Araxá/MG;00:42:00;PP-LCE - PÉGASUS 24;0174-2025;DTA;2025-11-13;BELO HORIZONTE;IPATINGA;Lucas Pinto Simões;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Ipatinga, Governador Valadares e Araxá/MG;00:42:00;PP-LCE - PÉGASUS 24;0174-2025;DTA;2025-11-13;BELO HORIZONTE;IPATINGA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP (Congonhas),  Ipatinga/MG e Governador Valadares/MG.;01:24:00;PP-LCE - PÉGASUS 24;0052-2025;DTA;2025-03-20;SAO PAULO;IPATINGA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP (Congonhas),  Ipatinga/MG e Governador Valadares/MG.;01:24:00;PP-LCE - PÉGASUS 24;0052-2025;DTA;2025-03-20;SAO PAULO;IPATINGA;Aluísio Eduardo Caetano de Medeiros;Superintendente de Comunicação Digital;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP (Congonhas),  Ipatinga/MG e Governador Valadares/MG.;01:24:00;PP-LCE - PÉGASUS 24;0052-2025;DTA;2025-03-20;SAO PAULO;IPATINGA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP (Congonhas),  Ipatinga/MG e Governador Valadares/MG.;01:24:00;PP-LCE - PÉGASUS 24;0052-2025;DTA;2025-03-20;SAO PAULO;IPATINGA;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP (Congonhas),  Ipatinga/MG e Governador Valadares/MG.;01:24:00;PP-LCE - PÉGASUS 24;0052-2025;DTA;2025-03-20;SAO PAULO;IPATINGA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de João Pinheiro/MG.;00:54:00;PP-LCE - PÉGASUS 24;0049-2025;DTA;2025-03-07;BELO HORIZONTE;JOAO PINHEIRO;Carlos Frederico Otoni Garcia;Comandante Geral;Policia Militar do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de João Pinheiro/MG.;00:54:00;PP-LCE - PÉGASUS 24;0049-2025;DTA;2025-03-07;BELO HORIZONTE;JOAO PINHEIRO;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de João Pinheiro/MG.;00:54:00;PP-LCE - PÉGASUS 24;0049-2025;DTA;2025-03-07;BELO HORIZONTE;JOAO PINHEIRO;Filipe Natanael Correa Cardoso;Assessor de Redes Sociais;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de João Pinheiro/MG.;00:54:00;PP-LCE - PÉGASUS 24;0049-2025;DTA;2025-03-07;BELO HORIZONTE;JOAO PINHEIRO;Jéssica Lorrayne Leocadio;Chefe da Secretaria Executiva;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de João Pinheiro/MG.;00:54:00;PP-LCE - PÉGASUS 24;0049-2025;DTA;2025-03-07;BELO HORIZONTE;JOAO PINHEIRO;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de João Pinheiro/MG.;00:54:00;PP-LCE - PÉGASUS 24;0049-2025;DTA;2025-03-07;BELO HORIZONTE;JOAO PINHEIRO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de João Pinheiro/MG.;00:54:00;PP-LCE - PÉGASUS 24;0049-2025;DTA;2025-03-07;BELO HORIZONTE;JOAO PINHEIRO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:48:00;PP-LCE - PÉGASUS 24;0009-2025;DTA;2025-01-22;BELO HORIZONTE;JUIZ DE FORA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:48:00;PP-LCE - PÉGASUS 24;0009-2025;DTA;2025-01-22;BELO HORIZONTE;JUIZ DE FORA;Filipe Natanael Correa Cardoso;Assessor de Redes Sociais;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:48:00;PP-LCE - PÉGASUS 24;0009-2025;DTA;2025-01-22;BELO HORIZONTE;JUIZ DE FORA;Gilsian Pelli Leonardi;Fotógrafo;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:48:00;PP-LCE - PÉGASUS 24;0009-2025;DTA;2025-01-22;BELO HORIZONTE;JUIZ DE FORA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:48:00;PP-LCE - PÉGASUS 24;0009-2025;DTA;2025-01-22;BELO HORIZONTE;JUIZ DE FORA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Juiz de Fora/MG,  Guaxupé/MG e Passos/MG.;00:48:00;PP-LCE - PÉGASUS 24;0009-2025;DTA;2025-01-22;BELO HORIZONTE;JUIZ DE FORA;Thales Almeida Pereira Fernandes;Secretário de Estado;Secretaria de Estado de Pecuária e Abastecimento
Traslado do Exmos. Governador e Vice-Governador de Minas Gerais e comitiva de Montes Claros até a cidade de Manga/MG;01:06:00;PP-EJL - PEGASUS 09;0200-2025;DTA;2025-08-21;MONTES CLAROS;MANGA;Arlen de Paulo Santiago Filho;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmos. Governador e Vice-Governador de Minas Gerais e comitiva de Montes Claros até a cidade de Manga/MG;01:06:00;PP-EJL - PEGASUS 09;0200-2025;DTA;2025-08-21;MONTES CLAROS;MANGA;Gilberto Wagner Martins Pereira Antunes (Gil Pereira);Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmos. Governador e Vice-Governador de Minas Gerais e comitiva de Montes Claros até a cidade de Manga/MG;01:06:00;PP-EJL - PEGASUS 09;0200-2025;DTA;2025-08-21;MONTES CLAROS;MANGA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmos. Governador e Vice-Governador de Minas Gerais e comitiva de Montes Claros até a cidade de Manga/MG;01:06:00;PP-EJL - PEGASUS 09;0200-2025;DTA;2025-08-21;MONTES CLAROS;MANGA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;00:30:00;PR-DTG - N3;0071-2025;DTA;2025-07-16;BELO HORIZONTE;MARIANA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;00:30:00;PR-DTG - N3;0071-2025;DTA;2025-07-16;BELO HORIZONTE;MARIANA;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;00:30:00;PR-DTG - N3;0071-2025;DTA;2025-07-16;BELO HORIZONTE;MARIANA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;00:30:00;PR-DTG - N3;0071-2025;DTA;2025-07-16;BELO HORIZONTE;MARIANA;Luiz Carlos de Azevedo Correa Junior;Desembargador/ Presidente do TJMG;Tribunal de Justiça do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;00:30:00;PR-DTG - N3;0071-2025;DTA;2025-07-16;BELO HORIZONTE;MARIANA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;00:30:00;PR-DTG - N3;0071-2025;DTA;2025-07-16;BELO HORIZONTE;MARIANA;Vicente de Oliveira Silva;Desembargador;Tribunal de Justiça do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;2025-05-15;SALINAS;MARINGA;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;2025-05-15;SALINAS;MARINGA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;2025-05-15;SALINAS;MARINGA;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;2025-05-15;SALINAS;MARINGA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;2025-05-15;SALINAS;MARINGA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;2025-06-02;BELO HORIZONTE;MONTES CLAROS;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;2025-06-02;BELO HORIZONTE;MONTES CLAROS;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;2025-06-02;BELO HORIZONTE;MONTES CLAROS;Fernando Passalio de Avelar;Presidente;Companhia de Saneamento de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;2025-06-02;BELO HORIZONTE;MONTES CLAROS;Luiz Carlos de Azevedo Correa Junior;Desembargador/ Presidente do TJMG;Tribunal de Justiça do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;2025-06-02;BELO HORIZONTE;MONTES CLAROS;Paulo de Tarso Morais Filho;Procurador-Geral;Ministério Público do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;2025-06-02;BELO HORIZONTE;MONTES CLAROS;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;2025-06-02;BELO HORIZONTE;MONTES CLAROS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;2025-06-02;BELO HORIZONTE;MONTES CLAROS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;2025-10-02;BELO HORIZONTE;MONTES CLAROS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;2025-10-02;BELO HORIZONTE;MONTES CLAROS;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;2025-10-02;BELO HORIZONTE;MONTES CLAROS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;2025-10-02;BELO HORIZONTE;MONTES CLAROS;Rodrigo Rodrigues Tavares;Diretor Geral ;Instituto de Desenvolvimento Integrado de Minas Gerais
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;2025-10-02;BELO HORIZONTE;MONTES CLAROS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;2025-08-20;FOZ DO IGUACU;MONTES CLAROS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;2025-08-20;FOZ DO IGUACU;MONTES CLAROS;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;2025-08-20;FOZ DO IGUACU;MONTES CLAROS;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;2025-08-20;FOZ DO IGUACU;MONTES CLAROS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
