historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo. Governador de Minas e Comitiva para Itacarambi para agendas em Matias Cardoso, Januária e Região.;01:12:00;PT-MGS - PT-MGS;0107-2023;DTA;2023-12-08;BELO HORIZONTE;ITACARAMBI;Jarbas Soares Júnior;Procurador Geral de Justiça;Ministério Público
Traslado do Exmo. Governador de Minas e Comitiva para Itacarambi para agendas em Matias Cardoso, Januária e Região.;01:12:00;PT-MGS - PT-MGS;0107-2023;DTA;2023-12-08;BELO HORIZONTE;ITACARAMBI;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretaria de Estado da Casa Civil
Traslado do Exmo. Governador de Minas e Comitiva para Itacarambi para agendas em Matias Cardoso, Januária e Região.;01:12:00;PT-MGS - PT-MGS;0107-2023;DTA;2023-12-08;BELO HORIZONTE;ITACARAMBI;Gustavo da Cunha Pereira Valadares;Secretário de Estado do Governo;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva para Itacarambi para agendas em Matias Cardoso, Januária e Região.;01:12:00;PT-MGS - PT-MGS;0107-2023;DTA;2023-12-08;BELO HORIZONTE;ITACARAMBI;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;03:06:00;PR-XAA - PEGASUS 23;0113-2023;DTA;2023-10-05;BELO HORIZONTE;SAO PAULO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;03:06:00;PR-XAA - PEGASUS 23;0113-2023;DTA;2023-10-05;BELO HORIZONTE;SAO PAULO;Igor Augusto Tinoco da Silva;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;03:06:00;PR-XAA - PEGASUS 23;0113-2023;DTA;2023-10-05;BELO HORIZONTE;SAO PAULO;Elizabeth Jucá e Mello Jacometti;Secretário de Estado;Secretaria de Estado de Desenvolvimento Social
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;03:06:00;PR-XAA - PEGASUS 23;0113-2023;DTA;2023-10-05;BELO HORIZONTE;SAO PAULO;Marcelo Barbosa;Redes Sociais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;03:06:00;PR-XAA - PEGASUS 23;0113-2023;DTA;2023-10-05;BELO HORIZONTE;SAO PAULO;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;03:06:00;PR-XAA - PEGASUS 23;0113-2023;DTA;2023-10-05;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;01:39:00;PR-XAA - PEGASUS 23;0114-2023;EsAF;2023-10-06;SAO PAULO;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;01:39:00;PR-XAA - PEGASUS 23;0114-2023;EsAF;2023-10-06;SAO PAULO;BELO HORIZONTE;Igor Augusto Tinoco da Silva;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;01:39:00;PR-XAA - PEGASUS 23;0114-2023;EsAF;2023-10-06;SAO PAULO;BELO HORIZONTE;Elizabeth Jucá e Mello Jacometti;Secretário de Estado;Secretaria de Estado de Desenvolvimento Social
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;01:39:00;PR-XAA - PEGASUS 23;0114-2023;EsAF;2023-10-06;SAO PAULO;BELO HORIZONTE;Marcelo Barbosa;Redes Sociais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;01:39:00;PR-XAA - PEGASUS 23;0114-2023;EsAF;2023-10-06;SAO PAULO;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de São Paulo/SP, em cumprimento de agenda oficial.;01:39:00;PR-XAA - PEGASUS 23;0114-2023;EsAF;2023-10-06;SAO PAULO;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE DE UBERABA PARA BH.;01:12:00;PP-EJO - PEGASUS 17;0115-2023;EsAF;2023-07-17;UBERABA;BELO HORIZONTE;Antônio Pitangui de Salvo;Presidente;Federação da Agricultura e Pecuária do Estado de Minas Gerais
TRASLADO DE AUTORIDADE DE UBERABA PARA BH.;01:12:00;PP-EJO - PEGASUS 17;0115-2023;EsAF;2023-07-17;UBERABA;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador na cidade Araxá - MG.;01:18:00;PR-XAA - PEGASUS 23;0115-2023;EsAF;2023-10-09;BELO HORIZONTE;ARAXA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE DE UBERABA PARA BH.;01:12:00;PP-EJO - PEGASUS 17;0115-2023;EsAF;2023-07-17;UBERABA;BELO HORIZONTE;Thales Almeida Pereira Fernandes;Secretário de Estado;Secretaria de Estado de Agricultura, Pecuária e Abastecimento
TRASLADO DE AUTORIDADE DE UBERABA PARA BH.;01:12:00;PP-EJO - PEGASUS 17;0115-2023;EsAF;2023-07-17;UBERABA;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
TRASLADO DE AUTORIDADE DE UBERABA PARA BH.;01:12:00;PP-EJO - PEGASUS 17;0115-2023;EsAF;2023-07-17;UBERABA;BELO HORIZONTE;Guilherme da Cunha Andrade;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Agenda oficial do Governador na cidade Araxá - MG.;01:18:00;PR-XAA - PEGASUS 23;0115-2023;EsAF;2023-10-09;BELO HORIZONTE;ARAXA;Carolina Rocha Vespúcio;chefe de gabinete;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
Agenda oficial do Governador na cidade Araxá - MG.;01:18:00;PR-XAA - PEGASUS 23;0115-2023;EsAF;2023-10-09;BELO HORIZONTE;ARAXA;Pedro Bruno Barros de Souza;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
TRASLADO DE AUTORIDADE DE UBERABA PARA BH.;01:12:00;PP-EJO - PEGASUS 17;0115-2023;EsAF;2023-07-17;UBERABA;BELO HORIZONTE;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE DE UBERABA PARA BH.;01:12:00;PP-EJO - PEGASUS 17;0115-2023;EsAF;2023-07-17;UBERABA;BELO HORIZONTE;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE DE UBERABA PARA BH.;01:12:00;PP-EJO - PEGASUS 17;0115-2023;EsAF;2023-07-17;UBERABA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade Araxá - MG.;01:18:00;PR-XAA - PEGASUS 23;0115-2023;EsAF;2023-10-09;BELO HORIZONTE;ARAXA;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade Araxá - MG.;01:18:00;PR-XAA - PEGASUS 23;0115-2023;EsAF;2023-10-09;BELO HORIZONTE;ARAXA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr. Romeu Zema Neto e comitiva com destino a cidade de Barbacena/MG em cumprimento de agenda oficial.;00:42:00;PP-EJO - PEGASUS 17;0116-2023;EsAF;2023-07-20;BELO HORIZONTE;BARBACENA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador do Estado de MG Sr. Romeu Zema Neto e comitiva com destino a cidade de Barbacena/MG em cumprimento de agenda oficial.;00:42:00;PP-EJO - PEGASUS 17;0116-2023;EsAF;2023-07-20;BELO HORIZONTE;BARBACENA;Leônidas José de Oliveira;Secretário de Estado;Secretaria de Estado de Cultura
Traslado do Exmo Governador do Estado de MG Sr. Romeu Zema Neto e comitiva com destino a cidade de Barbacena/MG em cumprimento de agenda oficial.;00:42:00;PP-EJO - PEGASUS 17;0116-2023;EsAF;2023-07-20;BELO HORIZONTE;BARBACENA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr. Romeu Zema Neto e comitiva com destino a cidade de Barbacena/MG em cumprimento de agenda oficial.;00:42:00;PP-EJO - PEGASUS 17;0116-2023;EsAF;2023-07-20;BELO HORIZONTE;BARBACENA;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr. Romeu Zema Neto e comitiva com destino a cidade de Barbacena/MG em cumprimento de agenda oficial.;00:42:00;PP-EJO - PEGASUS 17;0116-2023;EsAF;2023-07-20;BELO HORIZONTE;BARBACENA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr. Romeu Zema Neto e comitiva com destino a cidade de Barbacena/MG em cumprimento de agenda oficial.;00:42:00;PP-EJO - PEGASUS 17;0116-2023;EsAF;2023-07-20;BELO HORIZONTE;BARBACENA;Mônica Jacqueline Sifuentes;Desembargadora / Presidente TRF6;Tribunal Regional Federal
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;00:24:00;PP-EJO - PEGASUS 17;0119-2023;EsAF;2023-07-21;VICOSA;MANHUACU;Rodrigo Rodrigues Tavares;Diretor;Departamento de Estradas de Rodagem de Minas Gerais
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;00:24:00;PP-EJO - PEGASUS 17;0119-2023;EsAF;2023-07-21;VICOSA;MANHUACU;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;00:24:00;PP-EJO - PEGASUS 17;0119-2023;EsAF;2023-07-21;VICOSA;MANHUACU;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;00:24:00;PP-EJO - PEGASUS 17;0119-2023;EsAF;2023-07-21;VICOSA;MANHUACU;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;00:24:00;PP-EJO - PEGASUS 17;0119-2023;EsAF;2023-07-21;VICOSA;MANHUACU;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;01:24:00;PP-EJO - PEGASUS 17;0121-2023;EsAF;2023-07-22;IPANEMA;ARAXA;Adriano de Almeida Alvarenga;Deputado(a) Estadual;Assembleia Legislativa de Minas Gerais
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;01:24:00;PP-EJO - PEGASUS 17;0121-2023;EsAF;2023-07-22;IPANEMA;ARAXA;Frederico Borges da Costa;Deputado Federal;Camara dos Deputados
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;01:24:00;PP-EJO - PEGASUS 17;0121-2023;EsAF;2023-07-22;IPANEMA;ARAXA;Pedro Doshikazu Pianchao Aihara;Deputado Federal;Camara dos Deputados
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;01:24:00;PP-EJO - PEGASUS 17;0121-2023;EsAF;2023-07-22;IPANEMA;ARAXA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;01:24:00;PP-EJO - PEGASUS 17;0121-2023;EsAF;2023-07-22;IPANEMA;ARAXA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;01:24:00;PP-EJO - PEGASUS 17;0121-2023;EsAF;2023-07-22;IPANEMA;ARAXA;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE . EXMO GOV CUMPRIRA AGENDA OFICIAL Viçosa > Manhuaçu > Ipanema > Araxá.;01:24:00;PP-EJO - PEGASUS 17;0121-2023;EsAF;2023-07-22;IPANEMA;ARAXA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0128-2023;EsAF;2023-07-27;ARAXA;VITORIA;Flávio Roscoe Nogueira;Presidente;Federação das Indústrias do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0128-2023;EsAF;2023-07-27;ARAXA;VITORIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0128-2023;EsAF;2023-07-27;ARAXA;VITORIA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0128-2023;EsAF;2023-07-27;ARAXA;VITORIA;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0128-2023;EsAF;2023-07-27;ARAXA;VITORIA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0128-2023;EsAF;2023-07-27;ARAXA;VITORIA;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0128-2023;EsAF;2023-07-27;ARAXA;VITORIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:54:00;PP-EJO - PEGASUS 17;0129-2023;EsAF;2023-07-27;VITORIA;ARAXA;Flávio Roscoe Nogueira;Presidente;Federação das Indústrias do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:39:00;PT-WGS - PÉGASUS 19;0129-2023;DTA;2023-09-25;BELO HORIZONTE;SAO PAULO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:54:00;PP-EJO - PEGASUS 17;0129-2023;EsAF;2023-07-27;VITORIA;ARAXA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:54:00;PP-EJO - PEGASUS 17;0129-2023;EsAF;2023-07-27;VITORIA;ARAXA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:54:00;PP-EJO - PEGASUS 17;0129-2023;EsAF;2023-07-27;VITORIA;ARAXA;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Agenda oficial do Governador na cidade de São Paulo - SP.;01:39:00;PT-WGS - PÉGASUS 19;0129-2023;DTA;2023-09-25;BELO HORIZONTE;SAO PAULO;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Agenda oficial do Governador na cidade de São Paulo - SP.;01:39:00;PT-WGS - PÉGASUS 19;0129-2023;DTA;2023-09-25;BELO HORIZONTE;SAO PAULO;Juliana Barbosa Milagres Rios;Assessor (a);Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:54:00;PP-EJO - PEGASUS 17;0129-2023;EsAF;2023-07-27;VITORIA;ARAXA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:54:00;PP-EJO - PEGASUS 17;0129-2023;EsAF;2023-07-27;VITORIA;ARAXA;Diane Aparecida Martins de Freitas;Diretoria Central de Cerimonial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:54:00;PP-EJO - PEGASUS 17;0129-2023;EsAF;2023-07-27;VITORIA;ARAXA;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, com destino as cidades de Araxá/MG e Vitórias/ES em cumprimento de agenda oficial.;01:54:00;PP-EJO - PEGASUS 17;0129-2023;EsAF;2023-07-27;VITORIA;ARAXA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:39:00;PT-WGS - PÉGASUS 19;0129-2023;DTA;2023-09-25;BELO HORIZONTE;SAO PAULO;Marcelo Barbosa;Redes Sociais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:39:00;PT-WGS - PÉGASUS 19;0129-2023;DTA;2023-09-25;BELO HORIZONTE;SAO PAULO;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:39:00;PT-WGS - PÉGASUS 19;0129-2023;DTA;2023-09-25;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:39:00;PT-WGS - PÉGASUS 19;0129-2023;DTA;2023-09-25;BELO HORIZONTE;SAO PAULO;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:25:00;PT-WGS - PÉGASUS 19;0130-2023;DTA;2023-09-25;SAO PAULO;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador na cidade de São Paulo - SP.;01:25:00;PT-WGS - PÉGASUS 19;0130-2023;DTA;2023-09-25;SAO PAULO;BELO HORIZONTE;Marcelo Barbosa;Redes Sociais;Não Informado
Agenda oficial do Governador na cidade de São Paulo - SP.;01:25:00;PT-WGS - PÉGASUS 19;0130-2023;DTA;2023-09-25;SAO PAULO;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:25:00;PT-WGS - PÉGASUS 19;0130-2023;DTA;2023-09-25;SAO PAULO;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:25:00;PT-WGS - PÉGASUS 19;0130-2023;DTA;2023-09-25;SAO PAULO;BELO HORIZONTE;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Agenda oficial do Governador em Brasília e São Paulo.;02:06:00;PR-XAA - PEGASUS 23;0134-2023;EsAF;2023-10-31;BELO HORIZONTE;BRASILIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador em Brasília e São Paulo.;02:06:00;PR-XAA - PEGASUS 23;0134-2023;EsAF;2023-10-31;BELO HORIZONTE;BRASILIA;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretaria de Estado da Casa Civil
Agenda oficial do Governador em Brasília e São Paulo.;02:06:00;PR-XAA - PEGASUS 23;0134-2023;EsAF;2023-10-31;BELO HORIZONTE;BRASILIA;Gabriel Vargas de Souza;Redes Sociais;Secretaria de Estado de Comunicação Social
Agenda oficial do Governador em Brasília e São Paulo.;02:06:00;PR-XAA - PEGASUS 23;0134-2023;EsAF;2023-10-31;BELO HORIZONTE;BRASILIA;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador em Brasília e São Paulo.;02:06:00;PR-XAA - PEGASUS 23;0134-2023;EsAF;2023-10-31;BELO HORIZONTE;BRASILIA;Dirceu Aurélio Pereira;Fotógrafo;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador em Brasília e São Paulo.;02:06:00;PR-XAA - PEGASUS 23;0134-2023;EsAF;2023-10-31;BELO HORIZONTE;BRASILIA;Rafael Silva de Oliveira;Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador em Brasília e São Paulo.;02:06:00;PR-XAA - PEGASUS 23;0134-2023;EsAF;2023-10-31;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador em Brasília e São Paulo.;02:30:00;PR-XAA - PEGASUS 23;0135-2023;EsAF;2023-10-31;BRASILIA;SAO PAULO;Marcos Eduardo Civatti;2º Ten PM/ Agente de Segurança;Gabinete Militar do Governador
Agenda oficial do Governador em Brasília e São Paulo.;02:30:00;PR-XAA - PEGASUS 23;0135-2023;EsAF;2023-10-31;BRASILIA;SAO PAULO;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador em Brasília e São Paulo.;02:30:00;PR-XAA - PEGASUS 23;0135-2023;EsAF;2023-10-31;BRASILIA;SAO PAULO;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretaria de Estado da Casa Civil
Agenda oficial do Governador em Brasília e São Paulo.;02:30:00;PR-XAA - PEGASUS 23;0135-2023;EsAF;2023-10-31;BRASILIA;SAO PAULO;Gabriel Vargas de Souza;Redes Sociais;Secretaria de Estado de Comunicação Social
Agenda oficial do Governador em Brasília e São Paulo.;02:30:00;PR-XAA - PEGASUS 23;0135-2023;EsAF;2023-10-31;BRASILIA;SAO PAULO;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador em Brasília e São Paulo.;02:30:00;PR-XAA - PEGASUS 23;0135-2023;EsAF;2023-10-31;BRASILIA;SAO PAULO;Dirceu Aurélio Pereira;Fotógrafo;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador em Brasília e São Paulo.;02:30:00;PR-XAA - PEGASUS 23;0135-2023;EsAF;2023-10-31;BRASILIA;SAO PAULO;Rafael Silva de Oliveira;Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador em Brasília e São Paulo.;02:30:00;PR-XAA - PEGASUS 23;0135-2023;EsAF;2023-10-31;BRASILIA;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Uberaba e Uberlândia.;01:16:00;PP-EJO - PEGASUS 17;0141-2023;EsAF;2023-08-05;BELO HORIZONTE;UBERABA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Uberaba e Uberlândia.;01:16:00;PP-EJO - PEGASUS 17;0141-2023;EsAF;2023-08-05;BELO HORIZONTE;UBERABA;Barbara Barros Botega;Secretária Adjunta;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Uberaba e Uberlândia.;01:16:00;PP-EJO - PEGASUS 17;0141-2023;EsAF;2023-08-05;BELO HORIZONTE;UBERABA;Antônio Eduardo Viana Miranda;Sub Secretário;Secretaria de Estado de Desenvolvimento Social
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Uberaba e Uberlândia.;01:16:00;PP-EJO - PEGASUS 17;0141-2023;EsAF;2023-08-05;BELO HORIZONTE;UBERABA;Bárbara Queiroz Abras Franco;Assesssora;Secretaria de Estado de Desenvolvimento Social
Traslado do Exmo. Governador de Minas e Comitiva para as cidades de Uberaba e Uberlândia.;01:16:00;PP-EJO - PEGASUS 17;0141-2023;EsAF;2023-08-05;BELO HORIZONTE;UBERABA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
