historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
TRASLADO DE AUTORIDADE;01:12:00;PP-EJO - PEGASUS 17;0084-2022;DTA;2022-06-10;TEOFILO OTONI;BELO HORIZONTE;José Reis Nogueira de Barros;Deputado Estadual;Assembleia Legislativa de Minas Gerais
TRASLADO DE AUTORIDADE;01:12:00;PP-EJO - PEGASUS 17;0084-2022;DTA;2022-06-10;TEOFILO OTONI;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;01:12:00;PP-EJO - PEGASUS 17;0084-2022;DTA;2022-06-10;TEOFILO OTONI;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:12:00;PP-EJO - PEGASUS 17;0084-2022;DTA;2022-06-10;TEOFILO OTONI;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:12:00;PP-EJO - PEGASUS 17;0084-2022;DTA;2022-06-10;TEOFILO OTONI;BELO HORIZONTE;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
TRASLADO DO EXMO. GOVERNADO DE MG E COMITIVA PARA SBBH, APÓS CUMPRIMENTO DE AGENDA OFICIAL, EM DIVINOPOLIS MG. SEM ALTERAÇÃO.;00:30:00;PT-WGS - PÉGASUS 19;0121-2022;DTA;2022-06-15;DIVINOPOLIS;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DO EXMO. GOVERNADO DE MG E COMITIVA PARA SBBH, APÓS CUMPRIMENTO DE AGENDA OFICIAL, EM DIVINOPOLIS MG. SEM ALTERAÇÃO.;00:30:00;PT-WGS - PÉGASUS 19;0121-2022;DTA;2022-06-15;DIVINOPOLIS;BELO HORIZONTE;Rodrigo Sousa Rodrigues;Comandante Geral;Polícia Militar do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADO DE MG E COMITIVA PARA SBBH, APÓS CUMPRIMENTO DE AGENDA OFICIAL, EM DIVINOPOLIS MG. SEM ALTERAÇÃO.;00:30:00;PT-WGS - PÉGASUS 19;0121-2022;DTA;2022-06-15;DIVINOPOLIS;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADO DE MG E COMITIVA PARA SBBH, APÓS CUMPRIMENTO DE AGENDA OFICIAL, EM DIVINOPOLIS MG. SEM ALTERAÇÃO.;00:30:00;PT-WGS - PÉGASUS 19;0121-2022;DTA;2022-06-15;DIVINOPOLIS;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADO DE MG E COMITIVA PARA SBBH, APÓS CUMPRIMENTO DE AGENDA OFICIAL, EM DIVINOPOLIS MG. SEM ALTERAÇÃO.;00:30:00;PT-WGS - PÉGASUS 19;0121-2022;DTA;2022-06-15;DIVINOPOLIS;BELO HORIZONTE;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADO DE MG E COMITIVA PARA SBBH, APÓS CUMPRIMENTO DE AGENDA OFICIAL, EM DIVINOPOLIS MG. SEM ALTERAÇÃO.;00:30:00;PT-WGS - PÉGASUS 19;0121-2022;DTA;2022-06-15;DIVINOPOLIS;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADO DE MG E COMITIVA PARA SBBH, APÓS CUMPRIMENTO DE AGENDA OFICIAL, EM DIVINOPOLIS MG. SEM ALTERAÇÃO.;00:30:00;PT-WGS - PÉGASUS 19;0121-2022;DTA;2022-06-15;DIVINOPOLIS;BELO HORIZONTE;Rogério Greco;Secretário de Estado;Secretaria de Estado de Justiça e Segurança Pública
TRASLADO DE AUTORIDADE;00:46:00;PP-EPO - PEGASUS 18;0091-2022;1ª BRAvE;2022-06-16;BELO HORIZONTE;ITAPECERICA;Newton Cardoso Júnior;Deputado Federal;Câmara dos Deputados
TRASLADO DE AUTORIDADE;00:46:00;PP-EPO - PEGASUS 18;0091-2022;1ª BRAvE;2022-06-16;BELO HORIZONTE;ITAPECERICA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;00:46:00;PP-EPO - PEGASUS 18;0091-2022;1ª BRAvE;2022-06-16;BELO HORIZONTE;ITAPECERICA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;00:46:00;PP-EPO - PEGASUS 18;0091-2022;1ª BRAvE;2022-06-16;BELO HORIZONTE;ITAPECERICA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;00:46:00;PP-EPO - PEGASUS 18;0091-2022;1ª BRAvE;2022-06-16;BELO HORIZONTE;ITAPECERICA;Leônidas José de Oliveira;Secretário de Estado;Secretaria de Estado de Cultura e Turismo
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0046-2022;DTA;2022-06-20;UBERLANDIA;BELO HORIZONTE;ISAIAS CARDOSO DA SILVA JÚNIOR;Cap PM / Diretor de Segurança;Gabinete Militar do Governador
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0046-2022;DTA;2022-06-20;UBERLANDIA;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0046-2022;DTA;2022-06-20;UBERLANDIA;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0046-2022;DTA;2022-06-20;UBERLANDIA;BELO HORIZONTE;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0046-2022;DTA;2022-06-20;UBERLANDIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:54:00;PP-EJO - PEGASUS 17;0095-2022;EsAF;2022-06-23;BELO HORIZONTE;VARGINHA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador.;00:54:00;PP-EJO - PEGASUS 17;0095-2022;EsAF;2022-06-23;BELO HORIZONTE;VARGINHA;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:54:00;PP-EJO - PEGASUS 17;0095-2022;EsAF;2022-06-23;BELO HORIZONTE;VARGINHA;Bernardo Henrique Miranda;Diretor Central de Relação com a Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:54:00;PP-EJO - PEGASUS 17;0095-2022;EsAF;2022-06-23;BELO HORIZONTE;VARGINHA;Renata Rodrigues de Carvalho;Assessor;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:54:00;PP-EJO - PEGASUS 17;0095-2022;EsAF;2022-06-23;BELO HORIZONTE;VARGINHA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:26:00;PR-DTG - N3;0081-2022;DTA;2022-06-24;EXTREMA;CONSOLAÇÃO;Olavo Bilac Pinto Neto;Deputado Federal;Câmara dos Deputados
Agenda oficial do Governador.;00:14:00;PR-DTG - N3;0082-2022;DTA;2022-06-24;CONSOLAÇÃO;POUSO ALEGRE;Olavo Bilac Pinto Neto;Deputado Federal;Câmara dos Deputados
Agenda oficial do Governador.;01:00:00;PP-EJO - PEGASUS 17;0103-2022;EsAF;2022-06-24;POUSO ALEGRE;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador.;00:30:00;PR-DTG - N3;0079-2022;DTA;2022-06-24;VARGINHA;ITAJUBÁ;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador.;00:28:00;PR-DTG - N3;0080-2022;DTA;2022-06-24;ITAJUBÁ;EXTREMA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador.;00:26:00;PR-DTG - N3;0081-2022;DTA;2022-06-24;EXTREMA;CONSOLAÇÃO;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador.;00:14:00;PR-DTG - N3;0082-2022;DTA;2022-06-24;CONSOLAÇÃO;POUSO ALEGRE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador.;00:30:00;PR-DTG - N3;0079-2022;DTA;2022-06-24;VARGINHA;ITAJUBÁ;Rodrigo Sousa Rodrigues;Comandante Geral;Polícia Militar do Estado de Minas Gerais
Agenda oficial do Governador.;00:28:00;PR-DTG - N3;0080-2022;DTA;2022-06-24;ITAJUBÁ;EXTREMA;Rodrigo Sousa Rodrigues;Comandante Geral;Polícia Militar do Estado de Minas Gerais
Agenda oficial do Governador.;01:00:00;PP-EJO - PEGASUS 17;0103-2022;EsAF;2022-06-24;POUSO ALEGRE;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:30:00;PR-DTG - N3;0079-2022;DTA;2022-06-24;VARGINHA;ITAJUBÁ;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:28:00;PR-DTG - N3;0080-2022;DTA;2022-06-24;ITAJUBÁ;EXTREMA;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:26:00;PR-DTG - N3;0081-2022;DTA;2022-06-24;EXTREMA;CONSOLAÇÃO;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:14:00;PR-DTG - N3;0082-2022;DTA;2022-06-24;CONSOLAÇÃO;POUSO ALEGRE;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;01:00:00;PP-EJO - PEGASUS 17;0103-2022;EsAF;2022-06-24;POUSO ALEGRE;BELO HORIZONTE;Bernardo Henrique Miranda;Diretor Central de Relação com a Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:30:00;PR-DTG - N3;0079-2022;DTA;2022-06-24;VARGINHA;ITAJUBÁ;Bernardo Henrique Miranda;Diretor Central de Relação com a Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:28:00;PR-DTG - N3;0080-2022;DTA;2022-06-24;ITAJUBÁ;EXTREMA;Bernardo Henrique Miranda;Diretor Central de Relação com a Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:26:00;PR-DTG - N3;0081-2022;DTA;2022-06-24;EXTREMA;CONSOLAÇÃO;Bernardo Henrique Miranda;Diretor Central de Relação com a Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:14:00;PR-DTG - N3;0082-2022;DTA;2022-06-24;CONSOLAÇÃO;POUSO ALEGRE;Bernardo Henrique Miranda;Diretor Central de Relação com a Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;01:00:00;PP-EJO - PEGASUS 17;0103-2022;EsAF;2022-06-24;POUSO ALEGRE;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessor;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:30:00;PR-DTG - N3;0079-2022;DTA;2022-06-24;VARGINHA;ITAJUBÁ;Renata Rodrigues de Carvalho;Assessor;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:28:00;PR-DTG - N3;0080-2022;DTA;2022-06-24;ITAJUBÁ;EXTREMA;Renata Rodrigues de Carvalho;Assessor;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:26:00;PR-DTG - N3;0081-2022;DTA;2022-06-24;EXTREMA;CONSOLAÇÃO;Renata Rodrigues de Carvalho;Assessor;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:14:00;PR-DTG - N3;0082-2022;DTA;2022-06-24;CONSOLAÇÃO;POUSO ALEGRE;Renata Rodrigues de Carvalho;Assessor;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;01:00:00;PP-EJO - PEGASUS 17;0103-2022;EsAF;2022-06-24;POUSO ALEGRE;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:30:00;PR-DTG - N3;0079-2022;DTA;2022-06-24;VARGINHA;ITAJUBÁ;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:28:00;PR-DTG - N3;0080-2022;DTA;2022-06-24;ITAJUBÁ;EXTREMA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:26:00;PR-DTG - N3;0081-2022;DTA;2022-06-24;EXTREMA;CONSOLAÇÃO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador.;00:14:00;PR-DTG - N3;0082-2022;DTA;2022-06-24;CONSOLAÇÃO;POUSO ALEGRE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para as cidade de Ipatinga/MG, Vitoria/ES, Manhuaçu/MG, e Uberaba /MG, em cumprimento de agenda Oficial.;00:35:00;PT-MGS - PT-MGS;0054-2022;DTA;2022-06-29;BELO HORIZONTE;IPATINGA;Cel Sandro Lúcio Fonseca;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para as cidade de Ipatinga/MG, Vitoria/ES, Manhuaçu/MG, e Uberaba /MG, em cumprimento de agenda Oficial.;00:35:00;PT-MGS - PT-MGS;0054-2022;DTA;2022-06-29;BELO HORIZONTE;IPATINGA;Domingos Sávio Campos Resende;Deputado Federal;Câmara dos Deputados
Traslado do Exmo Sr Governador de MG e comitiva para as cidade de Ipatinga/MG, Vitoria/ES, Manhuaçu/MG, e Uberaba /MG, em cumprimento de agenda Oficial.;00:35:00;PT-MGS - PT-MGS;0054-2022;DTA;2022-06-29;BELO HORIZONTE;IPATINGA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva para as cidade de Ipatinga/MG, Vitoria/ES, Manhuaçu/MG, e Uberaba /MG, em cumprimento de agenda Oficial.;00:35:00;PT-MGS - PT-MGS;0054-2022;DTA;2022-06-29;BELO HORIZONTE;IPATINGA;Jarbas Soares Júnior;Procurador Geral de Justiça;Ministério Público do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para as cidade de Ipatinga/MG, Vitoria/ES, Manhuaçu/MG, e Uberaba /MG, em cumprimento de agenda Oficial.;00:35:00;PT-MGS - PT-MGS;0054-2022;DTA;2022-06-29;BELO HORIZONTE;IPATINGA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para as cidade de Ipatinga/MG, Vitoria/ES, Manhuaçu/MG, e Uberaba /MG, em cumprimento de agenda Oficial.;00:35:00;PT-MGS - PT-MGS;0054-2022;DTA;2022-06-29;BELO HORIZONTE;IPATINGA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para as cidade de Ipatinga/MG, Vitoria/ES, Manhuaçu/MG, e Uberaba /MG, em cumprimento de agenda Oficial.;00:35:00;PT-MGS - PT-MGS;0054-2022;DTA;2022-06-29;BELO HORIZONTE;IPATINGA;Elizabeth Jucá e Mello Jacometti;Secretária de Estado;Secretaria de Estado de Desenvolvimento Social
Após cumprimento de agenda em Manhuaçu/MG, aeronave decolou de retorno para SBBH, trasladando o Exmo Sr Governador de MG e comitiva.;00:46:00;PT-WGS - PÉGASUS 19;0145-2022;DTA;2022-06-30;MANHUACU;BELO HORIZONTE;Bernardo Mucida Oliveira;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Após cumprimento de agenda em Manhuaçu/MG, aeronave decolou de retorno para SBBH, trasladando o Exmo Sr Governador de MG e comitiva.;00:46:00;PT-WGS - PÉGASUS 19;0145-2022;DTA;2022-06-30;MANHUACU;BELO HORIZONTE;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
AERONAVE DECOLOU DE SBIP PARA MANHUAÇU/MG (SNJM) PARA TRASLADAR EXMO GOVERNADOR E COMITIVA, CONFORME OM.;00:32:00;PT-WGS - PÉGASUS 19;0144-2022;DTA;2022-06-30;IPATINGA;MANHUACU;Robson Carlindo Santana Paes Loures;Diretor;DER
AERONAVE DECOLOU DE SBIP PARA MANHUAÇU/MG (SNJM) PARA TRASLADAR EXMO GOVERNADOR E COMITIVA, CONFORME OM.;00:32:00;PT-WGS - PÉGASUS 19;0144-2022;DTA;2022-06-30;IPATINGA;MANHUACU;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Após cumprimento de agenda em Manhuaçu/MG, aeronave decolou de retorno para SBBH, trasladando o Exmo Sr Governador de MG e comitiva.;00:46:00;PT-WGS - PÉGASUS 19;0145-2022;DTA;2022-06-30;MANHUACU;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
AERONAVE DECOLOU DE SBIP PARA MANHUAÇU/MG (SNJM) PARA TRASLADAR EXMO GOVERNADOR E COMITIVA, CONFORME OM.;00:32:00;PT-WGS - PÉGASUS 19;0144-2022;DTA;2022-06-30;IPATINGA;MANHUACU;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
AERONAVE DECOLOU DE SBIP PARA MANHUAÇU/MG (SNJM) PARA TRASLADAR EXMO GOVERNADOR E COMITIVA, CONFORME OM.;00:32:00;PT-WGS - PÉGASUS 19;0144-2022;DTA;2022-06-30;IPATINGA;MANHUACU;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Após cumprimento de agenda em Manhuaçu/MG, aeronave decolou de retorno para SBBH, trasladando o Exmo Sr Governador de MG e comitiva.;00:46:00;PT-WGS - PÉGASUS 19;0145-2022;DTA;2022-06-30;MANHUACU;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Após cumprimento de agenda em Manhuaçu/MG, aeronave decolou de retorno para SBBH, trasladando o Exmo Sr Governador de MG e comitiva.;00:46:00;PT-WGS - PÉGASUS 19;0145-2022;DTA;2022-06-30;MANHUACU;BELO HORIZONTE;Mariana de Oliveira Pimentel;Assessora;Secretaria Geral do Estado de Minas Gerais
AERONAVE DECOLOU DE SBIP PARA MANHUAÇU/MG (SNJM) PARA TRASLADAR EXMO GOVERNADOR E COMITIVA, CONFORME OM.;00:32:00;PT-WGS - PÉGASUS 19;0144-2022;DTA;2022-06-30;IPATINGA;MANHUACU;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Após cumprimento de agenda em Manhuaçu/MG, aeronave decolou de retorno para SBBH, trasladando o Exmo Sr Governador de MG e comitiva.;00:46:00;PT-WGS - PÉGASUS 19;0145-2022;DTA;2022-06-30;MANHUACU;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para a cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:54:00;PT-MGS - PT-MGS;0060-2022;DTA;2022-07-01;BELO HORIZONTE;UBERABA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva, da cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:50:00;PT-MGS - PT-MGS;0061-2022;DTA;2022-07-01;UBERABA;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva para a cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:54:00;PT-MGS - PT-MGS;0060-2022;DTA;2022-07-01;BELO HORIZONTE;UBERABA;Julia Figueiredo Goytacaz Sant'Anna;Secretária de Estado;Secretaria de Estado de Educação de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, da cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:50:00;PT-MGS - PT-MGS;0061-2022;DTA;2022-07-01;UBERABA;BELO HORIZONTE;Julia Figueiredo Goytacaz Sant'Anna;Secretária de Estado;Secretaria de Estado de Educação de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para a cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:54:00;PT-MGS - PT-MGS;0060-2022;DTA;2022-07-01;BELO HORIZONTE;UBERABA;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, da cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:50:00;PT-MGS - PT-MGS;0061-2022;DTA;2022-07-01;UBERABA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para a cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:54:00;PT-MGS - PT-MGS;0060-2022;DTA;2022-07-01;BELO HORIZONTE;UBERABA;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, da cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:50:00;PT-MGS - PT-MGS;0061-2022;DTA;2022-07-01;UBERABA;BELO HORIZONTE;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para a cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:54:00;PT-MGS - PT-MGS;0060-2022;DTA;2022-07-01;BELO HORIZONTE;UBERABA;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, da cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:50:00;PT-MGS - PT-MGS;0061-2022;DTA;2022-07-01;UBERABA;BELO HORIZONTE;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para a cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:54:00;PT-MGS - PT-MGS;0060-2022;DTA;2022-07-01;BELO HORIZONTE;UBERABA;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, da cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:50:00;PT-MGS - PT-MGS;0061-2022;DTA;2022-07-01;UBERABA;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva, da cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:50:00;PT-MGS - PT-MGS;0061-2022;DTA;2022-07-01;UBERABA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva para a cidade de Uberaba /MG, em cumprimento de agenda Oficial.;00:54:00;PT-MGS - PT-MGS;0060-2022;DTA;2022-07-01;BELO HORIZONTE;UBERABA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADES;01:30:00;PT-MGS - PT-MGS;0062-2022;DTA;2022-07-04;BELO HORIZONTE;BRASILIA;Marcelo Guilherme de Aro Ferreira;Deputado Federal;Câmara dos Deputados
TRASLADO DE AUTORIDADES;01:30:00;PT-MGS - PT-MGS;0062-2022;DTA;2022-07-04;BELO HORIZONTE;BRASILIA;Antônio Pitangui de Salvo;Presidente;Federação da Agricultura e Pecuária do Estado de Minas Gerais
TRASLADO DE AUTORIDADES;01:18:00;PT-MGS - PT-MGS;0063-2022;DTA;2022-07-04;BRASILIA;BELO HORIZONTE;Antônio Pitangui de Salvo;Presidente;Federação da Agricultura e Pecuária do Estado de Minas Gerais
TRASLADO DE AUTORIDADES;01:30:00;PT-MGS - PT-MGS;0062-2022;DTA;2022-07-04;BELO HORIZONTE;BRASILIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADES;01:18:00;PT-MGS - PT-MGS;0063-2022;DTA;2022-07-04;BRASILIA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADES;01:30:00;PT-MGS - PT-MGS;0062-2022;DTA;2022-07-04;BELO HORIZONTE;BRASILIA;Thales Almeida Pereira Fernandes;Secretário de Estado;Secretaria de Estado de Agricultura, Pecuária e Abastecimento
TRASLADO DE AUTORIDADES;01:18:00;PT-MGS - PT-MGS;0063-2022;DTA;2022-07-04;BRASILIA;BELO HORIZONTE;Thales Almeida Pereira Fernandes;Secretário de Estado;Secretária de Estado de Agricultura, Pecuária e Abastecimento
TRASLADO DE AUTORIDADES;01:30:00;PT-MGS - PT-MGS;0062-2022;DTA;2022-07-04;BELO HORIZONTE;BRASILIA;Igor Mascarenhas Eto;Secretário de Estado;Secretaria de Estado de Governo de Minas Gerais
TRASLADO DE AUTORIDADES;01:18:00;PT-MGS - PT-MGS;0063-2022;DTA;2022-07-04;BRASILIA;BELO HORIZONTE;Igor Mascarenhas Eto;Secretário de Estado;Secretaria de Estado de Governo de Minas Gerais
TRASLADO DE AUTORIDADES;01:30:00;PT-MGS - PT-MGS;0062-2022;DTA;2022-07-04;BELO HORIZONTE;BRASILIA;Ibiraty Martins Júnior;Assessor;Secretaria de Estado de Saúde
TRASLADO DE AUTORIDADES;01:30:00;PT-MGS - PT-MGS;0062-2022;DTA;2022-07-04;BELO HORIZONTE;BRASILIA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADES;01:18:00;PT-MGS - PT-MGS;0063-2022;DTA;2022-07-04;BRASILIA;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
