historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para as cidades de Cambuí/MG e Varginha/MG;00:33:00;PP-IEF - GUARÁ 01;0107-2026;6ª BRAvE;26/05/2026;BAEPENDI;MONSENHOR PAULO;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para as cidades de Cambuí/MG e Varginha/MG;00:17:00;PP-IEF - GUARÁ 01;0108-2026;6ª BRAvE;26/05/2026;MONSENHOR PAULO;VARGINHA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para as cidades de Cambuí/MG e Varginha/MG;00:45:00;PP-IEF - GUARÁ 01;0101-2026;6ª BRAvE;24/05/2026;VARGINHA;CAMBUI;Christiana Noronha Renault de Almeida;Presidente;Serviço Social Autonômo - SERVAS
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para as cidades de Cambuí/MG e Varginha/MG;00:46:00;PP-IEF - GUARÁ 01;0102-2026;6ª BRAvE;24/05/2026;CAMBUI;VARGINHA;Christiana Noronha Renault de Almeida;Presidente;Serviço Social Autonômo - SERVAS
Tentativa de ida até a cidade de Ubá com o Exmo Sr Governador, porém, devido às condições meteorológicas não foi possível prosseguir, tendo a equipe retornado ao aeroporto de Juiz de Fora após sobrevoo em áreas afetadas pelas chuvas dos últimos dias em Juiz de Fora.;00:24:00;PP-IEG - GUARÁ 02;0045-2026;4ª BRAvE;2026-02-25 00:00:00;JUIZ DE FORA;JUIZ DE FORA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Leopoldina/MG.;00:17:00;PP-IEG - GUARÁ 02;0073-2026;4ª BRAvE;03/04/2026;UBA;LEOPOLDINA;Weivel Maklis Gomes Freitas;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Leopoldina/MG.;00:21:00;PP-IEG - GUARÁ 02;0074-2026;4ª BRAvE;03/04/2026;LEOPOLDINA;UBA;Weivel Maklis Gomes Freitas;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Leopoldina/MG.;00:17:00;PP-IEG - GUARÁ 02;0073-2026;4ª BRAvE;03/04/2026;UBA;LEOPOLDINA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Leopoldina/MG.;00:21:00;PP-IEG - GUARÁ 02;0074-2026;4ª BRAvE;03/04/2026;LEOPOLDINA;UBA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Tentativa de ida até a cidade de Ubá com o Exmo Sr Governador, porém, devido às condições meteorológicas não foi possível prosseguir, tendo a equipe retornado ao aeroporto de Juiz de Fora após sobrevoo em áreas afetadas pelas chuvas dos últimos dias em Juiz de Fora.;00:24:00;PP-IEG - GUARÁ 02;0045-2026;4ª BRAvE;2026-02-25 00:00:00;JUIZ DE FORA;JUIZ DE FORA;Paulo Roberto Bermudes Rezende;Chefe;Gabinete Militar do Governador
Tentativa de ida até a cidade de Ubá com o Exmo Sr Governador, porém, devido às condições meteorológicas não foi possível prosseguir, tendo a equipe retornado ao aeroporto de Juiz de Fora após sobrevoo em áreas afetadas pelas chuvas dos últimos dias em Juiz de Fora.;00:24:00;PP-IEG - GUARÁ 02;0045-2026;4ª BRAvE;2026-02-25 00:00:00;JUIZ DE FORA;JUIZ DE FORA;Jordana de Oliveira Filgueiras Daldegan;Comandante-Geral;Corpo de Bombeiros do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Leopoldina/MG.;00:17:00;PP-IEG - GUARÁ 02;0073-2026;4ª BRAvE;03/04/2026;UBA;LEOPOLDINA;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Leopoldina/MG.;00:21:00;PP-IEG - GUARÁ 02;0074-2026;4ª BRAvE;03/04/2026;LEOPOLDINA;UBA;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Leopoldina/MG.;00:17:00;PP-IEG - GUARÁ 02;0073-2026;4ª BRAvE;03/04/2026;UBA;LEOPOLDINA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Leopoldina/MG.;00:21:00;PP-IEG - GUARÁ 02;0074-2026;4ª BRAvE;03/04/2026;LEOPOLDINA;UBA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Tentativa de ida até a cidade de Ubá com o Exmo Sr Governador, porém, devido às condições meteorológicas não foi possível prosseguir, tendo a equipe retornado ao aeroporto de Juiz de Fora após sobrevoo em áreas afetadas pelas chuvas dos últimos dias em Juiz de Fora.;00:24:00;PP-IEG - GUARÁ 02;0045-2026;4ª BRAvE;2026-02-25 00:00:00;JUIZ DE FORA;JUIZ DE FORA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:36:00;PP-LCE - PEGASUS 24;0115-2026;DTA;11/06/2026;PASSOS;BELO HORIZONTE;Isabela Larissa Garcia Fonseca;2º Ten PM/ Ajudante de Ordens;Gabinete Militar do Governador
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:24:00;PP-LCE - PEGASUS 24;0116-2026;DTA;15/06/2026;BELO HORIZONTE;SAO PAULO;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:12:00;PP-LCE - PEGASUS 24;0117-2026;DTA;16/06/2026;SAO PAULO;GOVERNADOR VALADARES;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;00:36:00;PP-LCE - PEGASUS 24;0118-2026;DTA;19/06/2026;GOVERNADOR VALADARES;BELO HORIZONTE;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:42:00;PP-LCE - PEGASUS 24;0114-2026;DTA;08/06/2026;BELO HORIZONTE;PASSOS;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:36:00;PP-LCE - PEGASUS 24;0115-2026;DTA;11/06/2026;PASSOS;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Montes Claros/MG;00:42:00;PP-LCE - PEGASUS 24;0121-2026;DTA;28/06/2026;BELO HORIZONTE;MONTES CLAROS;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:36:00;PP-LCE - PEGASUS 24;0115-2026;DTA;11/06/2026;PASSOS;BELO HORIZONTE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:24:00;PP-LCE - PEGASUS 24;0116-2026;DTA;15/06/2026;BELO HORIZONTE;SAO PAULO;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:12:00;PP-LCE - PEGASUS 24;0117-2026;DTA;16/06/2026;SAO PAULO;GOVERNADOR VALADARES;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;00:36:00;PP-LCE - PEGASUS 24;0118-2026;DTA;19/06/2026;GOVERNADOR VALADARES;BELO HORIZONTE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;00:36:00;PP-LCE - PEGASUS 24;0118-2026;DTA;19/06/2026;GOVERNADOR VALADARES;BELO HORIZONTE;Celise Barreiros Laviola Cabral de Lira;Assessor(a);Vice-Governadoria do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Montes Claros/MG;00:42:00;PP-LCE - PEGASUS 24;0121-2026;DTA;28/06/2026;BELO HORIZONTE;MONTES CLAROS;Celise Barreiros Laviola Cabral de Lira;Assessor(a);Vice-Governadoria do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:36:00;PP-LCE - PEGASUS 24;0115-2026;DTA;11/06/2026;PASSOS;BELO HORIZONTE;Sara Alves Clemente Morais;Assessor(a) Parlamentar;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:24:00;PP-LCE - PEGASUS 24;0116-2026;DTA;15/06/2026;BELO HORIZONTE;SAO PAULO;Lucas de Vasconcelos Gonzalez;Conselheiro CEMIG;Companhia Energética do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:42:00;PP-LCE - PEGASUS 24;0114-2026;DTA;08/06/2026;BELO HORIZONTE;PASSOS;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:36:00;PP-LCE - PEGASUS 24;0115-2026;DTA;11/06/2026;PASSOS;BELO HORIZONTE;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Montes Claros/MG;00:42:00;PP-LCE - PEGASUS 24;0121-2026;DTA;28/06/2026;BELO HORIZONTE;MONTES CLAROS;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:42:00;PP-LCE - PEGASUS 24;0114-2026;DTA;08/06/2026;BELO HORIZONTE;PASSOS;Letícia Baptista Gamboge Reis;Delegada-Geral;Polícia Civil do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Montes Claros/MG;00:42:00;PP-LCE - PEGASUS 24;0121-2026;DTA;28/06/2026;BELO HORIZONTE;MONTES CLAROS;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado(a)  Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:42:00;PP-LCE - PEGASUS 24;0114-2026;DTA;08/06/2026;BELO HORIZONTE;PASSOS;Cássio Antonio Ferreira Soares;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:24:00;PP-LCE - PEGASUS 24;0116-2026;DTA;15/06/2026;BELO HORIZONTE;SAO PAULO;Cássio Antonio Ferreira Soares;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:42:00;PP-LCE - PEGASUS 24;0114-2026;DTA;08/06/2026;BELO HORIZONTE;PASSOS;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:36:00;PP-LCE - PEGASUS 24;0115-2026;DTA;11/06/2026;PASSOS;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:24:00;PP-LCE - PEGASUS 24;0116-2026;DTA;15/06/2026;BELO HORIZONTE;SAO PAULO;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:12:00;PP-LCE - PEGASUS 24;0117-2026;DTA;16/06/2026;SAO PAULO;GOVERNADOR VALADARES;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;00:36:00;PP-LCE - PEGASUS 24;0118-2026;DTA;19/06/2026;GOVERNADOR VALADARES;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Montes Claros/MG;00:42:00;PP-LCE - PEGASUS 24;0121-2026;DTA;28/06/2026;BELO HORIZONTE;MONTES CLAROS;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;00:36:00;PP-LCE - PEGASUS 24;0118-2026;DTA;19/06/2026;GOVERNADOR VALADARES;BELO HORIZONTE;Lucas Pinto Simões;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;00:36:00;PP-LCE - PEGASUS 24;0118-2026;DTA;19/06/2026;GOVERNADOR VALADARES;BELO HORIZONTE;Marcela Calixto da Silva;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:36:00;PP-LCE - PEGASUS 24;0115-2026;DTA;11/06/2026;PASSOS;BELO HORIZONTE;Christiana Noronha Renault de Almeida;Presidente;Serviço Social Autonômo - SERVAS
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;00:36:00;PP-LCE - PEGASUS 24;0118-2026;DTA;19/06/2026;GOVERNADOR VALADARES;BELO HORIZONTE;Christiana Noronha Renault de Almeida;Presidente;Serviço Social Autonômo - SERVAS
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Montes Claros/MG;00:42:00;PP-LCE - PEGASUS 24;0121-2026;DTA;28/06/2026;BELO HORIZONTE;MONTES CLAROS;Christiana Noronha Renault de Almeida;Presidente;Serviço Social Autonômo - SERVAS
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:42:00;PP-LCE - PEGASUS 24;0114-2026;DTA;08/06/2026;BELO HORIZONTE;PASSOS;Cássia Amorim Ximenes de Souza;Secretária de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:24:00;PP-LCE - PEGASUS 24;0116-2026;DTA;15/06/2026;BELO HORIZONTE;SAO PAULO;Cássia Amorim Ximenes de Souza;Secretária de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:12:00;PP-LCE - PEGASUS 24;0117-2026;DTA;16/06/2026;SAO PAULO;GOVERNADOR VALADARES;Cássia Amorim Ximenes de Souza;Secretária de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Montes Claros/MG;00:42:00;PP-LCE - PEGASUS 24;0121-2026;DTA;28/06/2026;BELO HORIZONTE;MONTES CLAROS;Cássia Amorim Ximenes de Souza;Secretária de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:24:00;PP-LCE - PEGASUS 24;0116-2026;DTA;15/06/2026;BELO HORIZONTE;SAO PAULO;Mila Batista Leite Corrêa da Costa;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico 
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP e Governador Valadares/MG.;01:12:00;PP-LCE - PEGASUS 24;0117-2026;DTA;16/06/2026;SAO PAULO;GOVERNADOR VALADARES;Mila Batista Leite Corrêa da Costa;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico 
Traslado do Exmo. Governador de Minas e Comitiva até o município de Passos/MG.;00:42:00;PP-LCE - PEGASUS 24;0114-2026;DTA;08/06/2026;BELO HORIZONTE;PASSOS;Gabriela Martins Durães Brandão;Subsecretária;Secretaria de Estado de Planejamento e Gestão
Traslado do Exmo. Governador de Minas Gerais e comitiva até a cidade de Brasília/DF.;01:32:00;PP-LCE - PEGASUS 24;0094-2026;DTA;12/05/2026;BELO HORIZONTE;BRASILIA;Ana Paula Nogueira Amorim;2º Tenente PM;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva até a cidade de Brasília/DF.;01:18:00;PP-LCE - PEGASUS 24;0095-2026;DTA;12/05/2026;BRASILIA;BELO HORIZONTE;Ana Paula Nogueira Amorim;2º Tenente PM;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Pouso Alegre/MG e Varginha/MG. ;00:42:00;PP-LCE - PEGASUS 24;0108-2026;DTA;24/05/2026;VARGINHA;BELO HORIZONTE;Ana Paula Nogueira Amorim;2º Tenente PM;Gabinete Militar do Governador
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;01:24:00;PP-LCE - PEGASUS 24;0063-2026;DTA;2026-03-29 00:00:00;UBERLANDIA;IPATINGA;Leonardo Morais do Nascimento;3º Sargento PM;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Poços de Caldas/MG e Guaxupé/MG;00:42:00;PP-LCE - PEGASUS 24;0075-2026;DTA;10/04/2026;BELO HORIZONTE;POCOS DE CALDAS;Fábio Murilo Nazar;Advogado-Geral do Estado;Advocacia-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva para as cidades de Paracatu/MG, Unaí/MG e Brasília/DF;01:10:00;PP-LCE - PEGASUS 24;0029-2026;DTA;2026-02-23 00:00:00;BELO HORIZONTE;PARACATU;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva para as cidades de Paracatu/MG, Unaí/MG e Brasília/DF;01:54:00;PP-LCE - PEGASUS 24;0031-2026;DTA;2026-02-24 00:00:00;BRASILIA;JUIZ DE FORA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva para as cidades de Paracatu/MG, Unaí/MG e Brasília/DF;00:42:00;PP-LCE - PEGASUS 24;0033-2026;DTA;2026-02-25 00:00:00;GOIANA;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva para Araxá.;00:54:00;PP-LCE - PEGASUS 24;0034-2026;DTA;2026-02-26 00:00:00;BELO HORIZONTE;ARAXA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva para Araxá.;01:00:00;PP-LCE - PEGASUS 24;0035-2026;DTA;2026-02-26 00:00:00;ARAXA;GOIANA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva para Araxá.;01:06:00;PP-LCE - PEGASUS 24;0036-2026;DTA;2026-02-26 00:00:00;GOIANA;ARAXA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva para Araxá.;00:48:00;PP-LCE - PEGASUS 24;0037-2026;DTA;2026-02-27 00:00:00;ARAXA;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva até a cidade de Brasília/DF.;01:30:00;PP-LCE - PEGASUS 24;0044-2026;DTA;2026-03-09 00:00:00;BELO HORIZONTE;BRASILIA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva até a cidade de Brasília/DF.;01:26:00;PP-LCE - PEGASUS 24;0045-2026;DTA;2026-03-09 00:00:00;BRASILIA;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Uberaba/MG e Araxá/MG;01:00:00;PP-LCE - PEGASUS 24;0081-2026;DTA;21/04/2026;BELO HORIZONTE;UBERABA;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Uberaba/MG e Araxá/MG;00:18:00;PP-LCE - PEGASUS 24;0082-2026;DTA;25/04/2026;UBERABA;ARAXA;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Uberaba/MG e Araxá/MG;00:42:00;PP-LCE - PEGASUS 24;0083-2026;DTA;26/04/2026;ARAXA;BELO HORIZONTE;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
